ticker,name,sector,asset_class,market_value,weight_pct,notional_value,quantity,price,location,exchange,currency,fx_rate,market_currency,accrual_date,etf,index
PRKS,UNITED PARKS AND RESORTS INC,Consumer Discretionary,Equity,,0.03,,"640,559.00",37.06,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
WVE,WAVE LIFE SCIENCES LTD,Health Care,Equity,,0.03,,"3,272,518.00",7.24,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
DEA,EASTERLY GOVERNMENT PROPERTIES INC,Real Estate,Equity,,0.03,,"1,015,335.00",23.3,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
GSHD,GOOSEHEAD INSURANCE INC CLASS A,Financials,Equity,,0.03,,"559,381.00",42.12,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
FLNG,FLEX LNG LTD,Energy,Equity,,0.03,,"725,466.00",32.24,Norway,NYSE,USD,1.0,USD,-,IWM,Russell 2000
PRCH,PORCH GROUP INC,Information Technology,Equity,,0.03,,"2,071,172.00",11.28,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MBC,MASTERBRAND INC,Industrials,Equity,,0.03,,"2,982,415.00",7.82,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
UPBD,UPBOUND GROUP INC,Consumer Discretionary,Equity,,0.03,,"1,240,922.00",18.76,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MBX,MBX BIOSCIENCES INC,Health Care,Equity,,0.03,,"670,533.00",34.71,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
AMAL,AMALGAMATED FINANCIAL CORP,Financials,Equity,,0.03,,"554,876.00",41.92,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
EPC,EDGEWELL PERSONAL CARE,Consumer Staples,Equity,,0.03,,"1,064,812.00",21.65,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
DEC,DIVERSIFIED ENERGY COMPANY,Energy,Equity,,0.03,,"1,475,578.00",15.57,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
RDW,REDWIRE CORP,Industrials,Equity,,0.03,,"2,488,812.00",9.2,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
SBSI,SOUTHSIDE BANCSHARES INC,Financials,Equity,,0.03,,"678,761.00",33.65,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
FMBH,FIRST MID BANCSHARES INC,Financials,Equity,,0.03,,"521,515.00",43.71,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BLFS,BIOLIFE SOLUTIONS INC,Health Care,Equity,,0.03,,"985,795.00",23.12,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
PCRX,PACIRA BIOSCIENCES INC,Health Care,Equity,,0.03,,"962,135.00",23.64,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
WMK,WEIS MARKETS INC,Consumer Staples,Equity,,0.03,,"319,938.00",70.7,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CCB,COASTAL FINANCIAL CORP,Financials,Equity,,0.03,,"301,798.00",74.86,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
AMRC,AMERESCO INC CLASS A,Industrials,Equity,,0.03,,"759,671.00",29.69,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
ALNT,ALLIENT INC,Industrials,Equity,,0.03,,"342,137.00",65.8,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
TRUP,TRUPANION INC,Financials,Equity,,0.03,,"879,473.00",25.59,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
APEI,AMERICAN PUBLIC EDUCATION INC,Consumer Discretionary,Equity,,0.03,,"411,138.00",54.71,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
AOSL,ALPHA AND OMEGA SEMICONDUCTOR LTD,Information Technology,Equity,,0.03,,"600,259.00",37.44,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
LGIH,LGI HOMES INC,Consumer Discretionary,Equity,,0.03,,"484,834.00",46.29,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
VRTS,VIRTUS INVESTMENT PARTNERS INC,Financials,Equity,,0.03,,"157,177.00",141.85,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
HFWA,HERITAGE FINANCIAL CORP,Financials,Equity,,0.03,,"812,416.00",27.42,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
HAFC,HANMI FINANCIAL CORP,Financials,Equity,,0.03,,"733,279.00",30.38,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
PGY,PAGAYA TECHNOLOGIES LTD CLASS A,Information Technology,Equity,,0.03,,"1,433,435.00",15.5,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CRVS,CORVUS PHARMACEUTICALS INC,Health Care,Equity,,0.03,,"1,523,084.00",14.59,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
AIP,ARTERIS INC,Information Technology,Equity,,0.03,,"745,309.00",29.75,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
